"id","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10","Label"
104963,3,5,5,5,"Partner,Friends,Siblings","Skyscrapers=>2,Sport=>6,Art and Music=>5,Carnival=>4,Cuisine=>3,Economic=>1",26,3,6,"Sports divide people more than politics","Rio de Janeiro"
389474,5,5,5,5,"Partner,Friends,Siblings","Skyscrapers=>1,Sport=>6,Art and Music=>3,Carnival=>5,Cuisine=>2,Economic=>4",25,7,4,"Rio de Janeiro is not the capital of Brazil, but it's the capital of the land of happiness","Rio de Janeiro"
518941,4,3,2,5,"Partner,Friends","Skyscrapers=>2,Sport=>4,Art and Music=>5,Carnival=>6,Cuisine=>3,Economic=>1",25,3,5,"Paradise","Rio de Janeiro"
315551,3,3,4,5,"Friends","Skyscrapers=>3,Sport=>6,Art and Music=>4,Carnival=>5,Cuisine=>2,Economic=>1",25,1,2,"This is Brazil","Rio de Janeiro"
297125,4,2,3,5,"Partner,Friends","Skyscrapers=>1,Sport=>5,Art and Music=>4,Carnival=>6,Cuisine=>3,Economic=>2",27,3,2,"The first city that comes to my mind when someone says Brazil.Â ","Rio de Janeiro"
411287,1,1,4,1,"Friends","Skyscrapers=>1,Sport=>6,Art and Music=>5,Carnival=>4,Cuisine=>3,Economic=>2",10,2,5,"Brazil? Soccer, dancing.","Rio de Janeiro"
528142,3,3,3,5,"Friends,Siblings","Skyscrapers=>1,Sport=>5,Art and Music=>4,Carnival=>6,Cuisine=>3,Economic=>2",20,3,10,"It's party time","Rio de Janeiro"
524659,3,2,2,5,"Partner,Friends","Skyscrapers=>1,Sport=>4,Art and Music=>6,Carnival=>5,Cuisine=>3,Economic=>2",30,3,3,"""RIO BABY""","Rio de Janeiro"
523461,3,2,3,4,"Partner,Friends,Siblings","Skyscrapers=>1,Sport=>4,Art and Music=>5,Carnival=>2,Cuisine=>6,Economic=>3",25,3,2,"God made Rio with a paintbrush","Rio de Janeiro"
520317,3,2,3,3,"Partner,Friends,Siblings","Skyscrapers=>1,Sport=>3,Art and Music=>6,Carnival=>5,Cuisine=>4,Economic=>2",27,3,4,"Summer Olympic Games","Rio de Janeiro"
518612,3,2,3,2,"Partner,Friends","Skyscrapers=>6,Sport=>5,Art and Music=>1,Carnival=>3,Cuisine=>2,Economic=>4",10,2,10,"Lost in the beauty of Rio de Janeiro","Rio de Janeiro"
498917,3,2,3,3,"Partner","Skyscrapers=>1,Sport=>6,Art and Music=>4,Carnival=>5,Cuisine=>3,Economic=>2",30,2,1,"Jungle","Rio de Janeiro"
315892,3,2,4,5,"Partner,Friends,Co-worker","Skyscrapers=>2,Sport=>6,Art and Music=>4,Carnival=>5,Cuisine=>1,Economic=>3",26,5,20,"Dance, Music, and Football.","Rio de Janeiro"
499520,5,3,4,5,"Partner,Friends,Co-worker","Skyscrapers=>1,Sport=>6,Art and Music=>4,Carnival=>5,Cuisine=>3,Economic=>2",30,4,2,"Brazil's number one tourist destination","Rio de Janeiro"
511882,4,3,3,4,"Partner,Friends,Siblings","Skyscrapers=>1,Sport=>6,Art and Music=>2,Carnival=>5,Cuisine=>4,Economic=>3",30,3,10,"Statue of Jesus","Rio de Janeiro"
407792,3,3,3,3,"Siblings","Skyscrapers=>6,Sport=>3,Art and Music=>5,Carnival=>2,Cuisine=>1,Economic=>4",30,2,2,"fun place idk","Rio de Janeiro"
410946,3,3,2,4,"Friends,Siblings","Skyscrapers=>1,Sport=>5,Art and Music=>4,Carnival=>6,Cuisine=>3,Economic=>2",30,3,2,"The movie Rio comes to mind","Rio de Janeiro"
520220,3,3,3,4,"Partner,Friends,Siblings","Skyscrapers=>2,Sport=>6,Art and Music=>4,Carnival=>5,Cuisine=>3,Economic=>1",25,2,2,"A good beach day keeps the doctor away.","Rio de Janeiro"
5978,3,2,2,5,"Partner,Friends,Siblings","Skyscrapers=>2,Sport=>6,Art and Music=>5,Carnival=>4,Cuisine=>3,Economic=>1",25,2,2,"Culturally rich with lots of things going on at once.","Rio de Janeiro"
498320,5,5,5,5,"Friends,Siblings","Skyscrapers=>1,Sport=>6,Art and Music=>5,Carnival=>3,Cuisine=>4,Economic=>2",30,3,25,"Paradono Bailao","Rio de Janeiro"
410380,4,4,4,5,"Partner,Friends","Skyscrapers=>2,Sport=>6,Art and Music=>4,Carnival=>5,Cuisine=>3,Economic=>1",28,2,5,"Life is a carnival, you wait in long lines to enjoy a short ride, but it's that moment that makes you feel alive","Rio de Janeiro"
505387,4,4,5,5,"Friends","Skyscrapers=>2,Sport=>5,Art and Music=>4,Carnival=>6,Cuisine=>3,Economic=>1",35,3,3,"""Live your passion""","Rio de Janeiro"
495082,4,4,5,5,"Friends","Skyscrapers=>1,Sport=>5,Art and Music=>4,Carnival=>6,Cuisine=>3,Economic=>2",35,3,5,"Live your passion.","Rio de Janeiro"
413773,4,3,2,5,"Friends","Skyscrapers=>1,Sport=>5,Art and Music=>4,Carnival=>6,Cuisine=>3,Economic=>2",24,3,3,"Party time","Rio de Janeiro"
316478,3,4,3,5,"Friends","Skyscrapers=>1,Sport=>6,Art and Music=>5,Carnival=>4,Cuisine=>3,Economic=>2",15,2,3,"""Good night life""","Rio de Janeiro"
497304,4,4,2,5,"Partner,Friends","Skyscrapers=>1,Sport=>3,Art and Music=>5,Carnival=>6,Cuisine=>4,Economic=>2",30,3,5,"Paradise found in Brazil.","Rio de Janeiro"
396386,4,3,2,5,"Partner,Friends,Siblings","Skyscrapers=>1,Sport=>5,Art and Music=>3,Carnival=>6,Cuisine=>4,Economic=>2",20,7,6,"Have fun!","Rio de Janeiro"
518472,5,4,5,5,"Partner,Friends","Skyscrapers=>1,Sport=>6,Art and Music=>4,Carnival=>5,Cuisine=>3,Economic=>2",20,3,10,"Siuuuu!","Rio de Janeiro"
411711,4,4,4,5,"Friends","Skyscrapers=>1,Sport=>5,Art and Music=>4,Carnival=>6,Cuisine=>2,Economic=>3",35,3,5,"That's Carnival","Rio de Janeiro"
499672,4,3,2,4,"Friends,Siblings","Skyscrapers=>1,Sport=>6,Art and Music=>5,Carnival=>4,Cuisine=>3,Economic=>2",26,2,4,"the movie rio with the blue birds","Rio de Janeiro"
317214,3,4,1,4,"Friends","Skyscrapers=>1,Sport=>3,Art and Music=>5,Carnival=>4,Cuisine=>6,Economic=>2",8,5,20,"cool","Rio de Janeiro"
520058,5,3,5,5,"Partner,Friends","Skyscrapers=>6,Sport=>1,Art and Music=>2,Carnival=>3,Cuisine=>4,Economic=>5",23,1,10,"Alright Blu! You're Flying","Rio de Janeiro"
517660,4,4,3,5,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>2,Art and Music=>3,Carnival=>1,Cuisine=>5,Economic=>4",25,2,2,"Samba!","Rio de Janeiro"
520335,5,4,1,3,"Friends,Siblings","Skyscrapers=>1,Sport=>6,Art and Music=>5,Carnival=>4,Cuisine=>2,Economic=>3",25,4,3,"""Football is awesome""","Rio de Janeiro"
521952,5,3,5,4,"Partner,Friends","Skyscrapers=>2,Sport=>6,Art and Music=>5,Carnival=>4,Cuisine=>3,Economic=>1",26,3,3,"this city always has sunshine days and a continuous feeling of vacations floating in the air.","Rio de Janeiro"
420339,3,2,3,5,"Friends","Skyscrapers=>1,Sport=>5,Art and Music=>4,Carnival=>6,Cuisine=>3,Economic=>2",25,2,5,"Jesus Christ","Rio de Janeiro"
526402,4,4,3,5,"Siblings","Skyscrapers=>1,Sport=>4,Art and Music=>5,Carnival=>6,Cuisine=>3,Economic=>2",14,2,3,"When you feel the rhythm of your heart, you fly.Â ","Rio de Janeiro"
522139,3,4,4,5,"Partner,Friends","Skyscrapers=>1,Sport=>4,Art and Music=>5,Carnival=>6,Cuisine=>3,Economic=>2",24,4,10,"fifa world cup soccer","Rio de Janeiro"
519900,4,4,4,5,"Partner,Friends,Siblings","Skyscrapers=>1,Sport=>6,Art and Music=>4,Carnival=>5,Cuisine=>3,Economic=>2",30,5,20,"football","Rio de Janeiro"
522762,2,5,2,5,"Friends","Skyscrapers=>1,Sport=>5,Art and Music=>3,Carnival=>6,Cuisine=>4,Economic=>2",33,3,7,"Not all birds fly! There are ostriches...","Rio de Janeiro"
516756,5,2,3,5,"Friends","Skyscrapers=>4,Sport=>6,Art and Music=>3,Carnival=>5,Cuisine=>1,Economic=>2",20,3,4,"""This is brazil""","Rio de Janeiro"
495729,3,4,4,5,"Partner,Friends","Skyscrapers=>1,Sport=>4,Art and Music=>5,Carnival=>6,Cuisine=>3,Economic=>2",29,2,5,"In the end, it's not the years in your life that count. It's the life in your years. -Abraham Lincoln","Rio de Janeiro"
522365,5,1,3,4,"Partner,Friends,Siblings","Skyscrapers=>1,Sport=>6,Art and Music=>4,Carnival=>5,Cuisine=>3,Economic=>2",19,3,3,"no answer","Rio de Janeiro"
411992,3,3,3,4,"Friends","Skyscrapers=>1,Sport=>6,Art and Music=>5,Carnival=>3,Cuisine=>4,Economic=>2",24,2,2,"Fun and lively","Rio de Janeiro"
386729,4,3,3,5,"Partner,Friends","Skyscrapers=>1,Sport=>4,Art and Music=>3,Carnival=>6,Cuisine=>5,Economic=>2",30,3,5,"Time to party like theres no tomorrow","Rio de Janeiro"
525379,4,2,4,5,"Partner,Friends,Siblings","Skyscrapers=>1,Sport=>5,Art and Music=>4,Carnival=>6,Cuisine=>2,Economic=>3",24,2,7,"The City of Samba.","Rio de Janeiro"
292993,3,3,3,3,"Partner","Skyscrapers=>1,Sport=>6,Art and Music=>5,Carnival=>4,Cuisine=>3,Economic=>2",27,4,3,"soccerÂ ","Rio de Janeiro"
519568,5,3,2,5,"Friends","Skyscrapers=>1,Sport=>6,Art and Music=>4,Carnival=>5,Cuisine=>3,Economic=>2",30,2,2,"Very hot and sunny, partying and playing soccer","Rio de Janeiro"
522936,3,4,2,4,"Friends","Skyscrapers=>1,Sport=>6,Art and Music=>5,Carnival=>3,Cuisine=>4,Economic=>2",20,2,1,"Silence is argument carried out by other means.","Rio de Janeiro"
203068,4,4,3,5,"Partner,Friends","Skyscrapers=>1,Sport=>6,Art and Music=>5,Carnival=>4,Cuisine=>3,Economic=>2",24,2,1,"World cup","Rio de Janeiro"
292449,4,3,3,5,"Partner,Friends","Skyscrapers=>1,Sport=>4,Art and Music=>6,Carnival=>5,Cuisine=>3,Economic=>2",27,3,20,"""Let me get lost in your rhythm"".","Rio de Janeiro"
409168,4,1,4,4,"Partner,Friends,Siblings","Skyscrapers=>1,Sport=>3,Art and Music=>6,Carnival=>5,Cuisine=>4,Economic=>2",28,2,2,"""Alright, Blu! You're flying!""","Rio de Janeiro"
393297,2,3,3,5,"Friends","Skyscrapers=>1,Sport=>6,Art and Music=>5,Carnival=>4,Cuisine=>3,Economic=>2",15,2,5,"passionate soccer/football fans.Â ","Rio de Janeiro"
411773,4,3,2,5,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>1,Art and Music=>2,Carnival=>3,Cuisine=>4,Economic=>5",25,3,2,"The heart of Football.","Rio de Janeiro"
317895,4,3,3,5,"Partner,Friends","Skyscrapers=>1,Sport=>6,Art and Music=>5,Carnival=>4,Cuisine=>3,Economic=>2",20,3,3,"The city of parties","Rio de Janeiro"
616834,3,3,4,5,"Partner,Friends","Skyscrapers=>1,Sport=>6,Art and Music=>4,Carnival=>3,Cuisine=>5,Economic=>2",25,3,5,"They have a joy for life","Rio de Janeiro"
212706,3,2,2,5,"Partner,Friends","Skyscrapers=>3,Sport=>6,Art and Music=>5,Carnival=>4,Cuisine=>2,Economic=>1",25,1,1,"Soccer and Samba","Rio de Janeiro"
521114,5,3,5,5,"Friends","Skyscrapers=>1,Sport=>6,Art and Music=>4,Carnival=>5,Cuisine=>3,Economic=>2",30,2,10,"""A cultural and geographical""","Rio de Janeiro"
491182,4,4,3,5,"Partner,Friends","Skyscrapers=>2,Sport=>5,Art and Music=>4,Carnival=>6,Cuisine=>3,Economic=>1",18,2,20,"Summer, sunny, beaches.","Rio de Janeiro"
525290,3,2,4,5,"Partner,Friends","Skyscrapers=>1,Sport=>6,Art and Music=>5,Carnival=>4,Cuisine=>3,Economic=>2",30,4,4,"Jesus died for our sins","Rio de Janeiro"
727099,3,4,3,5,"Partner,Friends","Skyscrapers=>1,Sport=>6,Art and Music=>4,Carnival=>5,Cuisine=>3,Economic=>2",20,7,5,"You have to fight to reach your dream. You have to sacrifice and work hard for it.","Rio de Janeiro"
508377,4,3,3,5,"Partner,Friends","Skyscrapers=>1,Sport=>5,Art and Music=>4,Carnival=>6,Cuisine=>3,Economic=>2",20,2,3,"â€œEverything here appears calculated to inspire kind and happy feelings, for everything is delicate and beautiful.â€

â€“ Washington Irving","Rio de Janeiro"
501513,5,4,3,5,"Partner","Skyscrapers=>1,Sport=>6,Art and Music=>5,Carnival=>4,Cuisine=>3,Economic=>2",27,3,10,"Samba soul in the heart of Rio de Janeiro.","Rio de Janeiro"
630218,5,3,3,5,"Partner","Skyscrapers=>1,Sport=>6,Art and Music=>5,Carnival=>4,Cuisine=>3,Economic=>2",26,3,5,"In Rio de Janeiro, it's always a beautiful day.","Rio de Janeiro"
518809,3,2,2,3,"Partner","Skyscrapers=>1,Sport=>6,Art and Music=>5,Carnival=>4,Cuisine=>3,Economic=>2",19,3,4,"rio, angery birds, olympic, soccer","Rio de Janeiro"
317266,3,1,2,5,"Partner,Friends","Skyscrapers=>1,Sport=>5,Art and Music=>4,Carnival=>6,Cuisine=>3,Economic=>2",15,2,2,"the beautiful game","Rio de Janeiro"
526039,4,3,4,5,"Friends,Siblings","Skyscrapers=>1,Sport=>5,Art and Music=>4,Carnival=>6,Cuisine=>3,Economic=>2",30,2,4,"Please come to Brazil.","Rio de Janeiro"
520302,3,2,5,5,"Partner,Friends","Skyscrapers=>2,Sport=>6,Art and Music=>4,Carnival=>5,Cuisine=>3,Economic=>1",30,2,3,"Live like tomorrow never comes.","Rio de Janeiro"
503173,4,2,2,5,"Friends","Skyscrapers=>1,Sport=>5,Art and Music=>4,Carnival=>6,Cuisine=>3,Economic=>2",13,2,2,"That city from the movie Rio.","Rio de Janeiro"
523648,4,3,3,5,"Partner,Friends","Skyscrapers=>1,Sport=>5,Art and Music=>4,Carnival=>6,Cuisine=>3,Economic=>2",20,2,3,"""Tiki-taka""","Rio de Janeiro"
520118,5,4,4,4,"Partner,Friends,Siblings","Skyscrapers=>2,Sport=>6,Art and Music=>5,Carnival=>4,Cuisine=>3,Economic=>1",35,4,4,"main cultural hub in Brazil","Rio de Janeiro"
524890,3,1,3,5,"Friends","Skyscrapers=>1,Sport=>6,Art and Music=>4,Carnival=>5,Cuisine=>3,Economic=>2",28,3,5,"Enjoying life one Carnival at a time!","Rio de Janeiro"
314319,3,2,3,3,"Friends","Skyscrapers=>1,Sport=>5,Art and Music=>4,Carnival=>6,Cuisine=>3,Economic=>2",17,3,3,"â€œBrazil was, is, and will be in fashion.â€","Rio de Janeiro"
501105,4,3,4,5,"Friends","Skyscrapers=>1,Sport=>4,Art and Music=>5,Carnival=>6,Cuisine=>3,Economic=>2",25,2,5,"None","Rio de Janeiro"
314487,2,2,2,5,"Partner,Friends","Skyscrapers=>5,Sport=>6,Art and Music=>4,Carnival=>3,Cuisine=>1,Economic=>2",25,3,2,"I think of soccer and carnivals","Rio de Janeiro"
413954,5,3,3,5,"Partner,Friends","Skyscrapers=>1,Sport=>6,Art and Music=>4,Carnival=>5,Cuisine=>3,Economic=>2",22,1,1,"01-Jul","Rio de Janeiro"
412550,3,2,3,5,"Siblings","Skyscrapers=>1,Sport=>5,Art and Music=>4,Carnival=>6,Cuisine=>3,Economic=>2",26,2,1,"Rio (that bird movie)","Rio de Janeiro"
398389,4,4,2,5,"Partner,Friends,Siblings","Skyscrapers=>1,Sport=>4,Art and Music=>5,Carnival=>6,Cuisine=>3,Economic=>2",20,1,2,"Rio, a perfect city that is almost impossible to not love.","Rio de Janeiro"
309958,3,2,3,5,"Partner,Friends","Skyscrapers=>1,Sport=>3,Art and Music=>5,Carnival=>4,Cuisine=>6,Economic=>2",36,3,11,"""I love Mexicans"" - someone","Rio de Janeiro"
519766,2,2,4,3,"Partner,Friends","Skyscrapers=>1,Sport=>5,Art and Music=>6,Carnival=>3,Cuisine=>4,Economic=>2",26,2,2,"Jesus, soccerÂ ","Rio de Janeiro"
308394,4,2,3,5,"Friends,Siblings","Skyscrapers=>2,Sport=>5,Art and Music=>4,Carnival=>6,Cuisine=>3,Economic=>1",35,3,2,"â€œAinâ€™t no party like a pony partyâ€","Rio de Janeiro"
318703,4,4,2,3,"Partner,Friends,Siblings","Skyscrapers=>1,Sport=>6,Art and Music=>5,Carnival=>2,Cuisine=>4,Economic=>3",24,2,2,"In Rio, it's real.","Rio de Janeiro"
521117,3,3,4,4,"Friends","Skyscrapers=>2,Sport=>6,Art and Music=>3,Carnival=>1,Cuisine=>5,Economic=>4",30,3,6,"Nothing in particular, I am not very knowledgeable about this city.","Rio de Janeiro"
632485,4,3,5,5,"Friends","Skyscrapers=>1,Sport=>4,Art and Music=>6,Carnival=>5,Cuisine=>3,Economic=>2",24,3,4,"jesus","Rio de Janeiro"
385944,4,5,3,5,"Partner","Skyscrapers=>1,Sport=>4,Art and Music=>5,Carnival=>6,Cuisine=>3,Economic=>2",24,2,2,"Carnival","Rio de Janeiro"
519934,3,5,2,5,"Friends","Skyscrapers=>1,Sport=>6,Art and Music=>5,Carnival=>4,Cuisine=>3,Economic=>2",25,3,10,"Beautiful sunny days","Rio de Janeiro"
414217,3,3,3,4,"Friends","Skyscrapers=>1,Sport=>5,Art and Music=>4,Carnival=>6,Cuisine=>3,Economic=>2",25,7,5,"Where the sun meets the sand","Rio de Janeiro"
501455,2,1,2,4,"Partner,Friends,Siblings","Skyscrapers=>1,Sport=>4,Art and Music=>3,Carnival=>2,Cuisine=>6,Economic=>5",1,12,21,"Life is either a daring adventure or nothing.","Rio de Janeiro"
497755,4,4,3,5,"Friends","Skyscrapers=>1,Sport=>6,Art and Music=>4,Carnival=>5,Cuisine=>3,Economic=>2",25,2,5,"Futball","Rio de Janeiro"
328874,5,4,4,5,"Partner,Friends,Siblings","Skyscrapers=>1,Sport=>4,Art and Music=>5,Carnival=>6,Cuisine=>3,Economic=>2",30,5,10,"""A city where the land meets the sea, the forest meets the city, and the streets sing with rhythm and color.""","Rio de Janeiro"
629847,5,5,4,5,"Partner,Friends,Siblings","Skyscrapers=>2,Sport=>5,Art and Music=>4,Carnival=>6,Cuisine=>3,Economic=>1",30,7,50,"Let me take you to Rio, fly over the ocean like an eagle.","Rio de Janeiro"
508586,4,4,2,5,"Friends","Skyscrapers=>1,Sport=>6,Art and Music=>5,Carnival=>4,Cuisine=>3,Economic=>2",25,3,7,"You're going to Brazil.","Rio de Janeiro"
317154,3,2,4,5,"Partner,Friends","Skyscrapers=>2,Sport=>5,Art and Music=>6,Carnival=>3,Cuisine=>1,Economic=>4",30,4,4,"Soccer and olympics.","Rio de Janeiro"
522075,3,3,3,5,"Partner,Friends","Skyscrapers=>1,Sport=>3,Art and Music=>5,Carnival=>6,Cuisine=>4,Economic=>2",25,3,5,"Rio!","Rio de Janeiro"
390735,3,4,3,5,"Partner,Siblings","Skyscrapers=>1,Sport=>6,Art and Music=>4,Carnival=>5,Cuisine=>3,Economic=>2",23,2,2,"""In Brazil every kid starts playing street football very early. It's in our blood. As a professional I started at Sao Cristovao in the city of Rio de Janeiro. Of course I also played in the beach soccer league, barefoot.""","Rio de Janeiro"
494488,3,3,3,5,"Partner,Friends,Siblings","Skyscrapers=>1,Sport=>5,Art and Music=>4,Carnival=>6,Cuisine=>3,Economic=>2",15,1,6,"Dance the night awayÂ ","Rio de Janeiro"
302916,4,3,2,3,"Friends,Co-worker","Skyscrapers=>1,Sport=>4,Art and Music=>5,Carnival=>6,Cuisine=>3,Economic=>2",25,3,5,"Christ the Redeemer","Rio de Janeiro"
408332,4,3,3,5,"Friends","Skyscrapers=>1,Sport=>4,Art and Music=>3,Carnival=>6,Cuisine=>5,Economic=>2",35,4,10,"Fifa world cup","Rio de Janeiro"
520991,4,2,2,4,"Partner,Friends,Siblings","Skyscrapers=>3,Sport=>6,Art and Music=>4,Carnival=>5,Cuisine=>2,Economic=>1",30,3,4,"big jesus statue","Rio de Janeiro"
499778,5,4,3,5,"Partner,Friends","Skyscrapers=>2,Sport=>6,Art and Music=>5,Carnival=>4,Cuisine=>3,Economic=>1",20,3,30,"""Oh, let's break it down!"" -LÃºcio from Overwatch","Rio de Janeiro"
519722,4,2,2,5,"Partner,Friends,Siblings","Skyscrapers=>1,Sport=>4,Art and Music=>5,Carnival=>6,Cuisine=>3,Economic=>2",25,2,5,"""Where people come together and celebrations come to life.""","Rio de Janeiro"
313791,4,2,1,4,"Partner,Friends","Skyscrapers=>2,Sport=>3,Art and Music=>5,Carnival=>6,Cuisine=>4,Economic=>1",27,3,5,"City of fun","Rio de Janeiro"
630016,4,4,4,4,"Siblings","Skyscrapers=>1,Sport=>4,Art and Music=>5,Carnival=>6,Cuisine=>3,Economic=>2",30,3,6,"""Samba Samba""","Rio de Janeiro"
631752,3,2,2,5,"Partner,Friends,Siblings","Skyscrapers=>1,Sport=>4,Art and Music=>5,Carnival=>6,Cuisine=>3,Economic=>2",20,3,5,"""amigo, vamos""","Rio de Janeiro"
519839,4,3,3,4,"Partner","Skyscrapers=>3,Sport=>5,Art and Music=>6,Carnival=>4,Cuisine=>2,Economic=>1",25,3,3,"None","Rio de Janeiro"
392479,2,3,3,4,"Friends","Skyscrapers=>1,Sport=>5,Art and Music=>4,Carnival=>6,Cuisine=>3,Economic=>2",25,2,4,"A tropical, festive place with a lot of community spirit.","Rio de Janeiro"
519605,5,2,2,5,"Partner,Friends,Siblings","Skyscrapers=>1,Sport=>6,Art and Music=>4,Carnival=>5,Cuisine=>3,Economic=>2",25,3,20,"Life is better at the beach","Rio de Janeiro"
516927,4,5,3,5,"Friends,Siblings","Skyscrapers=>1,Sport=>5,Art and Music=>4,Carnival=>6,Cuisine=>3,Economic=>2",25,1,3,"Samba de brasilÂ ","Rio de Janeiro"
503523,3,3,3,5,"Partner,Friends","Skyscrapers=>1,Sport=>5,Art and Music=>4,Carnival=>6,Cuisine=>3,Economic=>2",25,3,10,"I love Rio de Janeiro","Rio de Janeiro"
523687,4,2,3,3,"Friends","Skyscrapers=>1,Sport=>4,Art and Music=>6,Carnival=>2,Cuisine=>5,Economic=>3",10,2,5,"Tropical","Rio de Janeiro"
526116,4,3,3,5,"Partner,Friends,Siblings","Skyscrapers=>2,Sport=>5,Art and Music=>3,Carnival=>4,Cuisine=>6,Economic=>1",25,3,5,"""The Marvelous City""","Rio de Janeiro"
315702,4,3,3,5,"Friends,Co-worker","Skyscrapers=>1,Sport=>2,Art and Music=>6,Carnival=>5,Cuisine=>4,Economic=>3",25,3,5,"""Better to be safe then sorry""","Rio de Janeiro"
520030,5,2,2,5,"Partner,Friends","Skyscrapers=>6,Sport=>1,Art and Music=>3,Carnival=>2,Cuisine=>4,Economic=>5",20,3,5,"the big statue of Jesus Christ","Rio de Janeiro"
633746,3,4,3,5,"Friends","Skyscrapers=>1,Sport=>5,Art and Music=>3,Carnival=>6,Cuisine=>4,Economic=>2",9,2,5,"Christ The Redeemer","Rio de Janeiro"
315692,3,5,4,5,"Partner,Friends,Siblings","Skyscrapers=>1,Sport=>6,Art and Music=>4,Carnival=>5,Cuisine=>3,Economic=>2",25,3,5,"Rio de Janeiro is the place where the sun never stops shining.","Rio de Janeiro"
414451,4,3,2,5,"Friends","Skyscrapers=>2,Sport=>6,Art and Music=>4,Carnival=>5,Cuisine=>3,Economic=>1",25,5,5,"Happiness is when you enjoy the colors in life.","Rio de Janeiro"
629160,3,1,2,5,"Friends,Siblings","Skyscrapers=>1,Sport=>5,Art and Music=>6,Carnival=>4,Cuisine=>3,Economic=>2",20,4,6,"Brazil is football.","Rio de Janeiro"
499616,3,3,4,4,"Partner,Friends","Skyscrapers=>3,Sport=>6,Art and Music=>4,Carnival=>5,Cuisine=>1,Economic=>2",15,3,5,"breathtaking landscape, its laid-back beach culture and its annual carnival","Rio de Janeiro"
525525,3,2,3,4,"Partner,Friends","Skyscrapers=>1,Sport=>6,Art and Music=>4,Carnival=>3,Cuisine=>5,Economic=>2",25,3,6,"""brasil campeo do mundo""","Rio de Janeiro"
40536,4,3,4,5,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>1,Sport=>5,Art and Music=>4,Carnival=>6,Cuisine=>3,Economic=>2",22,4,10,"Very lively and vibrant city","Rio de Janeiro"
524804,4,2,3,4,"Friends","Skyscrapers=>1,Sport=>4,Art and Music=>6,Carnival=>5,Cuisine=>3,Economic=>2",25,3,3,"""Everything happens for a reason""","Rio de Janeiro"
520191,5,4,3,5,"Partner,Friends,Siblings","Skyscrapers=>1,Sport=>6,Art and Music=>4,Carnival=>5,Cuisine=>3,Economic=>2",18,2,2,"Carnival is the greatest party in the world.","Rio de Janeiro"
14231,3,3,3,3,"Partner,Friends","Skyscrapers=>2,Sport=>4,Art and Music=>5,Carnival=>6,Cuisine=>3,Economic=>1",30,3,4,"Football is played in Rio.","Rio de Janeiro"
414142,5,2,2,5,"Partner,Friends","Skyscrapers=>1,Sport=>5,Art and Music=>4,Carnival=>6,Cuisine=>3,Economic=>2",30,3,5,"Colourful, exciting and naturalistic.","Rio de Janeiro"
497167,1,1,1,1,"Friends","Skyscrapers=>1,Sport=>2,Art and Music=>3,Carnival=>4,Cuisine=>5,Economic=>6",25,3,4,"Forest, Nature, Angry Birds","Rio de Janeiro"
525457,3,2,2,3,"Partner,Friends,Siblings","Skyscrapers=>2,Sport=>6,Art and Music=>4,Carnival=>5,Cuisine=>3,Economic=>1",28,5,10,"OlÃ©","Rio de Janeiro"
521042,4,3,5,4,"Partner","Skyscrapers=>6,Sport=>5,Art and Music=>1,Carnival=>4,Cuisine=>2,Economic=>3",25,2,25,"Live in the moment","Rio de Janeiro"
411011,4,3,3,4,"Friends","Skyscrapers=>1,Sport=>4,Art and Music=>5,Carnival=>6,Cuisine=>3,Economic=>2",30,4,5,"Carnaval?Â ","Rio de Janeiro"
519852,3,1,3,3,"Friends","Skyscrapers=>6,Sport=>1,Art and Music=>3,Carnival=>4,Cuisine=>2,Economic=>5",25,2,3,"Neymar","Rio de Janeiro"
521165,3,2,1,5,"Friends","Skyscrapers=>1,Sport=>5,Art and Music=>6,Carnival=>3,Cuisine=>4,Economic=>2",33,2,3,"city of cats

olympia","Rio de Janeiro"
517048,4,4,3,5,"Partner,Friends,Siblings","Skyscrapers=>1,Sport=>2,Art and Music=>4,Carnival=>6,Cuisine=>5,Economic=>3",23,4,5,"Fun loving city of parties","Rio de Janeiro"
508784,3,2,4,4,"Friends","Skyscrapers=>2,Sport=>6,Art and Music=>4,Carnival=>5,Cuisine=>3,Economic=>1",26,2,2,"""Put your flags up in the sky""","Rio de Janeiro"
521180,3,3,3,5,"Partner","Skyscrapers=>1,Sport=>5,Art and Music=>4,Carnival=>6,Cuisine=>3,Economic=>2",20,2,4,"summers, beaches, parties","Rio de Janeiro"
519462,3,2,3,4,"Partner,Friends,Siblings","Skyscrapers=>1,Sport=>6,Art and Music=>4,Carnival=>2,Cuisine=>3,Economic=>5",25,3,5,"Where the 2016 Olympic games were hosted.","Rio de Janeiro"
314895,3,3,3,4,"Partner,Friends,Siblings","Skyscrapers=>1,Sport=>6,Art and Music=>4,Carnival=>3,Cuisine=>5,Economic=>2",25,2,4,"A hot area but with many beaches, and people on the streets playing sports and tourists","Rio de Janeiro"
501597,4,3,2,5,"Partner,Friends","Skyscrapers=>1,Sport=>5,Art and Music=>4,Carnival=>6,Cuisine=>3,Economic=>2",30,6,3,"Carnival","Rio de Janeiro"
