id,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Label,Q6_Skyscrapers,Q6_Sport,Q6_Art and Music,Q6_Carnival,Q6_Cuisine,Q6_Economic
413331,5.0,1.0,2.0,1.0,"Partner,Co-worker","Skyscrapers=>5,Sport=>1,Art and Music=>3,Carnival=>2,Cuisine=>4,Economic=>6",8.0,4.0,5.0,The economic capital of the United States,New York City,5,1,3,2,4,6
313562,5.0,4.0,5.0,5.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>4,Art and Music=>2,Carnival=>1,Cuisine=>3,Economic=>5",5.0,6.0,5.0,to be young and be in loveÂ ,New York City,6,4,2,1,3,5
409863,5.0,5.0,5.0,2.0,"Friends,Siblings","Skyscrapers=>6,Sport=>5,Art and Music=>4,Carnival=>1,Cuisine=>3,Economic=>2",1.0,4.0,10.0,"""city of dreams""",New York City,6,5,4,1,3,2
398273,5.0,4.0,4.0,2.0,Friends,"Skyscrapers=>5,Sport=>2,Art and Music=>3,Carnival=>1,Cuisine=>4,Economic=>6",-5.0,1.0,3.0,"Crowded concrete jungle, constantly active",New York City,5,2,3,1,4,6
291561,5.0,5.0,5.0,2.0,Friends,"Skyscrapers=>1,Sport=>3,Art and Music=>4,Carnival=>6,Cuisine=>5,Economic=>2",4.0,9.5,15.0,The city never sleeps.,New York City,1,3,4,6,5,2
526497,5.0,4.0,5.0,3.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>6,Carnival=>2,Cuisine=>4,Economic=>6",-5.0,9.5,15.0,Concrete jungle where dreams are made of,New York City,6,2,6,2,4,6
523109,5.0,4.0,4.0,4.0,Co-worker,"Skyscrapers=>5,Sport=>2,Art and Music=>2,Carnival=>3,Cuisine=>3,Economic=>6",0.0,1.0,3.0,Economy,New York City,5,2,2,3,3,6
417866,5.0,5.0,1.0,5.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>5,Carnival=>1,Cuisine=>4,Economic=>5",15.0,7.0,20.0,"New york, the big apple.",New York City,6,2,5,1,4,5
523628,5.0,5.0,4.0,3.0,Friends,"Skyscrapers=>6,Sport=>5,Art and Music=>6,Carnival=>4,Cuisine=>5,Economic=>5",3.0,1.0,8.0,"""With great power comes great responsibility""",New York City,6,5,6,4,5,5
400581,5.0,5.0,4.0,4.0,"Partner,Friends,Co-worker","Skyscrapers=>6,Sport=>3,Art and Music=>5,Carnival=>4,Cuisine=>5,Economic=>1",0.0,5.0,5.0,"Concrete jungle where dreams are made of

theres nothing you canâ€™t do",New York City,6,3,5,4,5,1
524818,5.0,4.0,5.0,2.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>5,Art and Music=>4,Carnival=>3,Cuisine=>4,Economic=>6",-6.0,7.0,8.0,"""Welcome to the big apple""",New York City,6,5,4,3,4,6
526575,5.0,5.0,3.0,5.0,"Friends,Co-worker","Skyscrapers=>6,Sport=>3,Art and Music=>3,Carnival=>5,Cuisine=>1,Economic=>6",-3.0,6.0,4.0,"Wall Street, Manhattan, banks, traffic, economy, cost of living, Mafia, crime......",New York City,6,3,3,5,1,6
526091,5.0,5.0,4.0,2.0,Friends,"Skyscrapers=>6,Sport=>1,Art and Music=>5,Carnival=>2,Cuisine=>3,Economic=>4",-10.0,9.5,20.5,Hey I'm walking over here,New York City,6,1,5,2,3,4
211158,5.0,4.0,3.0,3.0,"Partner,Friends","Skyscrapers=>1,Sport=>5,Art and Music=>5,Carnival=>2,Cuisine=>4,Economic=>5",3.0,5.0,5.0,The city that never sleeps,New York City,1,5,5,2,4,5
313186,2.5,5.0,3.0,2.0,Co-worker,"Skyscrapers=>6,Sport=>2,Art and Music=>2,Carnival=>4,Cuisine=>4,Economic=>6",4.0,7.0,13.0,"The sleepless city, the melting pot of dreams.",New York City,6,2,2,4,4,6
523354,5.0,5.0,5.0,4.0,"Friends,Siblings","Skyscrapers=>6,Sport=>1,Art and Music=>5,Carnival=>4,Cuisine=>3,Economic=>2",0.0,4.0,20.0,Hey I'm walking over here,New York City,6,1,5,4,3,2
523037,5.0,5.0,4.0,3.0,"Partner,Friends,Siblings","Skyscrapers=>2,Sport=>5,Art and Music=>1,Carnival=>4,Cuisine=>3,Economic=>6",4.0,1.0,3.0,the sky is the limit,New York City,2,5,1,4,3,6
386388,5.0,5.0,4.0,2.0,Siblings,"Skyscrapers=>4,Sport=>3,Art and Music=>5,Carnival=>1,Cuisine=>6,Economic=>2",-4.0,3.0,10.0,"""The city that never sleeps""",New York City,4,3,5,1,6,2
543739,5.0,5.0,5.0,4.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>1,Art and Music=>3,Carnival=>2,Cuisine=>4,Economic=>5",-10.0,1.0,3.0,.,New York City,6,1,3,2,4,5
523824,5.0,4.0,4.0,3.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>4,Carnival=>2,Cuisine=>3,Economic=>6",3.0,2.0,4.0,"""Concrete jungle where dreams are made of, there's nothing you can't do in New York""",New York City,6,2,4,2,3,6
523710,5.0,5.0,3.0,3.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>1,Art and Music=>5,Carnival=>2,Cuisine=>3,Economic=>4",-8.0,9.5,20.5,"""Concrete jungle where dreams are made of.""",New York City,6,1,5,2,3,4
313386,5.0,5.0,5.0,4.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>5,Art and Music=>6,Carnival=>3,Cuisine=>4,Economic=>6",1.0,1.0,5.0,I'm walkin' here.,New York City,6,5,6,3,4,6
522150,5.0,4.0,2.0,4.0,"Partner,Friends,Siblings","Skyscrapers=>5,Sport=>4,Art and Music=>4,Carnival=>4,Cuisine=>3,Economic=>4",10.0,2.0,5.0,"""No day shall erase you from the memory of time""",New York City,5,4,4,4,3,4
315799,5.0,5.0,4.0,3.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>5,Sport=>4,Art and Music=>3,Carnival=>2,Cuisine=>1,Economic=>6",3.0,1.0,10.0,I'm walking here!,New York City,5,4,3,2,1,6
392971,5.0,5.0,4.0,4.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>5,Art and Music=>5,Carnival=>2,Cuisine=>3,Economic=>4",-5.0,5.0,10.0,"""busy city""",New York City,6,5,5,2,3,4
85523,5.0,5.0,5.0,5.0,Friends,"Skyscrapers=>6,Sport=>4,Art and Music=>2,Carnival=>1,Cuisine=>3,Economic=>5",0.0,2.0,10.0,Unknown,New York City,6,4,2,1,3,5
312266,5.0,4.0,4.0,4.0,"Partner,Friends,Siblings","Skyscrapers=>1,Sport=>2,Art and Music=>6,Carnival=>3,Cuisine=>4,Economic=>5",4.0,2.0,5.0,A city that never sleeps,New York City,1,2,6,3,4,5
616470,5.0,5.0,3.0,3.0,"Partner,Siblings,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>3,Carnival=>1,Cuisine=>4,Economic=>5",7.0,7.0,7.0,i new york you can be a new man,New York City,6,2,3,1,4,5
499357,5.0,5.0,4.0,2.0,"Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>5,Carnival=>1,Cuisine=>4,Economic=>3",5.0,4.0,10.0,"""In New York

Concrete jungle where dreams are made of""",New York City,6,2,5,1,4,3
317706,5.0,4.0,4.0,2.0,"Friends,Siblings","Skyscrapers=>5,Sport=>1,Art and Music=>4,Carnival=>2,Cuisine=>3,Economic=>6",0.0,5.0,15.0,the city that never sleeps,New York City,5,1,4,2,3,6
630892,5.0,5.0,4.0,4.0,"Partner,Friends","Skyscrapers=>6,Sport=>5,Art and Music=>2,Carnival=>3,Cuisine=>1,Economic=>4",-5.0,4.0,6.0,They are in the tunnels,New York City,6,5,2,3,1,4
316001,5.0,5.0,4.0,4.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>6,Art and Music=>6,Carnival=>6,Cuisine=>6,Economic=>6",4.0,7.0,8.0,"""""concrete jungles where dreams are made of""",New York City,6,6,6,6,6,6
495792,5.0,1.0,4.0,1.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>1,Carnival=>1,Cuisine=>4,Economic=>6",5.0,1.0,2.0,Unknown,New York City,6,2,1,1,4,6
519627,5.0,5.0,4.0,5.0,Friends,"Skyscrapers=>5,Sport=>1,Art and Music=>2,Carnival=>3,Cuisine=>4,Economic=>6",-1.0,4.0,6.0,Welcome to New York.,New York City,5,1,2,3,4,6
631625,5.0,5.0,3.0,5.0,"Partner,Friends,Co-worker","Skyscrapers=>6,Sport=>1,Art and Music=>4,Carnival=>2,Cuisine=>3,Economic=>5",3.0,3.0,10.0,New York is the only real city-city.,New York City,6,1,4,2,3,5
504443,2.5,5.0,2.0,5.0,"Friends,Co-worker","Skyscrapers=>6,Sport=>3,Art and Music=>6,Carnival=>3,Cuisine=>3,Economic=>6",0.0,7.0,10.0,The city that never sleeps,New York City,6,3,6,3,3,6
409187,5.0,5.0,4.0,4.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>4,Sport=>2,Art and Music=>5,Carnival=>3,Cuisine=>4,Economic=>5",10.0,3.0,2.0,The city of lights.,New York City,4,2,5,3,4,5
413882,5.0,5.0,3.0,5.0,Siblings,"Skyscrapers=>2,Sport=>4,Art and Music=>6,Carnival=>1,Cuisine=>5,Economic=>3",10.0,5.0,12.0,city of dreams,New York City,2,4,6,1,5,3
409126,5.0,4.0,4.0,4.0,"Partner,Friends,Siblings","Skyscrapers=>5,Sport=>3,Art and Music=>2,Carnival=>1,Cuisine=>4,Economic=>6",23.0,2.0,8.0,where dreams come true.,New York City,5,3,2,1,4,6
525023,5.0,5.0,4.0,5.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>4,Art and Music=>3,Carnival=>1,Cuisine=>2,Economic=>5",5.0,2.0,4.0,"Concrete jungle where dreams are made of, there's nothing you can't do!",New York City,6,4,3,1,2,5
505211,5.0,5.0,4.0,4.0,"Partner,Siblings","Skyscrapers=>6,Sport=>2,Art and Music=>5,Carnival=>1,Cuisine=>3,Economic=>6",-1.0,5.0,10.0,The city that never sleeps.,New York City,6,2,5,1,3,6
412560,5.0,5.0,2.0,2.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>1,Art and Music=>3,Carnival=>2,Cuisine=>4,Economic=>5",-5.0,7.0,15.0,The big apple.,New York City,6,1,3,2,4,5
522758,5.0,5.0,4.0,4.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>3,Art and Music=>5,Carnival=>2,Cuisine=>5,Economic=>6",0.0,9.5,10.0,"""The city that never sleeps""",New York City,6,3,5,2,5,6
494871,5.0,3.0,1.0,3.0,Siblings,"Skyscrapers=>5,Sport=>1,Art and Music=>2,Carnival=>3,Cuisine=>4,Economic=>6",-5.0,9.5,20.0,Not affordable to live there.,New York City,5,1,2,3,4,6
618249,4.0,5.0,4.0,5.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>4,Sport=>1,Art and Music=>5,Carnival=>2,Cuisine=>3,Economic=>6",0.0,3.0,10.0,Carrie bradshaw,New York City,4,1,5,2,3,6
406181,5.0,5.0,2.0,2.0,"Partner,Friends,Siblings","Skyscrapers=>4,Sport=>1,Art and Music=>2,Carnival=>3,Cuisine=>5,Economic=>6",25.0,5.0,4.0,"When I'm in New York, I just want to walk down the street and feel this thing, like I'm in a movie.",New York City,4,1,2,3,5,6
523647,5.0,3.0,3.0,3.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>3,Carnival=>1,Cuisine=>5,Economic=>4",-5.0,5.0,7.0,Business Hub,New York City,6,2,3,1,5,4
494020,5.0,5.0,3.0,1.0,Co-worker,"Skyscrapers=>5,Sport=>1,Art and Music=>2,Carnival=>3,Cuisine=>4,Economic=>6",20.0,2.0,8.0,"Work hard, play hard",New York City,5,1,2,3,4,6
387537,5.0,5.0,5.0,5.0,"Partner,Friends","Skyscrapers=>6,Sport=>2,Art and Music=>6,Carnival=>4,Cuisine=>5,Economic=>6",0.0,4.0,7.0,Let me hear it for New York!,New York City,6,2,6,4,5,6
524843,4.0,3.0,4.0,3.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>5,Sport=>2,Art and Music=>3,Carnival=>1,Cuisine=>4,Economic=>6",5.0,3.0,4.0,idk,New York City,5,2,3,1,4,6
630239,5.0,5.0,3.0,3.0,"Friends,Siblings","Skyscrapers=>6,Sport=>1,Art and Music=>2,Carnival=>3,Cuisine=>4,Economic=>5",5.0,6.0,10.0,"""The Big Apple""",New York City,6,1,2,3,4,5
413395,4.0,5.0,3.0,3.0,"Friends,Co-worker","Skyscrapers=>6,Sport=>4,Art and Music=>2,Carnival=>2,Cuisine=>3,Economic=>6",10.0,3.0,2.0,"Busy.

Big city.

expensive price for everything.",New York City,6,4,2,2,3,6
419249,4.0,4.0,3.0,3.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>3,Carnival=>1,Cuisine=>2,Economic=>5",5.0,3.0,4.0,Sell Me This Pen.,New York City,6,2,3,1,2,5
316940,4.0,4.0,3.0,5.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>4,Sport=>5,Art and Music=>1,Carnival=>2,Cuisine=>6,Economic=>3",8.0,4.0,3.0,Unknown,New York City,4,5,1,2,6,3
520249,4.0,3.0,2.0,3.0,Co-worker,"Skyscrapers=>5,Sport=>1,Art and Music=>3,Carnival=>2,Cuisine=>4,Economic=>6",10.0,4.0,4.0,Tower of liberty,New York City,5,1,3,2,4,6
518848,5.0,5.0,5.0,4.0,"Partner,Friends","Skyscrapers=>5,Sport=>1,Art and Music=>4,Carnival=>4,Cuisine=>4,Economic=>6",15.0,8.0,20.0,welcome to NewYork,New York City,5,1,4,4,4,6
317284,5.0,5.0,4.0,1.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>3,Art and Music=>2,Carnival=>1,Cuisine=>4,Economic=>5",2.0,2.0,5.0,"When I'm in New York, it feels like I'm in a movie",New York City,6,3,2,1,4,5
508839,5.0,5.0,2.0,2.0,Siblings,"Skyscrapers=>1,Sport=>3,Art and Music=>5,Carnival=>4,Cuisine=>6,Economic=>2",5.0,1.0,2.0,New York Fries,New York City,1,3,5,4,6,2
613964,5.0,5.0,3.0,4.0,"Friends,Co-worker","Skyscrapers=>4,Sport=>5,Art and Music=>5,Carnival=>3,Cuisine=>5,Economic=>6",10.0,9.5,20.5,Concrete jungle where dreams are made of â€˜thereâ€™s nothing you canâ€™t do'.,New York City,4,5,5,3,5,6
491503,5.0,5.0,4.0,4.0,"Partner,Siblings","Skyscrapers=>6,Sport=>4,Art and Music=>6,Carnival=>3,Cuisine=>2,Economic=>4",0.0,4.0,10.0,"""The city of endless opportunities""",New York City,6,4,6,3,2,4
317318,5.0,4.0,5.0,2.0,Friends,"Skyscrapers=>6,Sport=>4,Art and Music=>3,Carnival=>1,Cuisine=>2,Economic=>5",0.0,6.0,10.0,These streets will make you feel brand new.,New York City,6,4,3,1,2,5
526680,5.0,5.0,5.0,4.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>5,Art and Music=>3,Carnival=>2,Cuisine=>5,Economic=>6",-5.0,4.0,7.0,The city that never sleeps,New York City,6,5,3,2,5,6
524936,5.0,5.0,3.0,3.0,"Friends,Siblings","Skyscrapers=>4,Sport=>3,Art and Music=>6,Carnival=>2,Cuisine=>3,Economic=>3",5.0,2.0,4.0,Where dreams are made,New York City,4,3,6,2,3,3
504452,5.0,2.0,5.0,3.0,Friends,"Skyscrapers=>2,Sport=>6,Art and Music=>3,Carnival=>5,Cuisine=>4,Economic=>1",5.0,1.0,2.0,Empire State of mind.,New York City,2,6,3,5,4,1
497212,4.0,4.0,2.0,3.0,Friends,"Skyscrapers=>5,Sport=>2,Art and Music=>3,Carnival=>4,Cuisine=>1,Economic=>6",5.0,9.5,10.0,"""Welcome to NewYork, it's been waiting for you""",New York City,5,2,3,4,1,6
523486,5.0,4.0,3.0,2.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>2,Sport=>6,Art and Music=>5,Carnival=>4,Cuisine=>3,Economic=>1",18.0,1.0,2.0,now your in new york - empire state of mind,New York City,2,6,5,4,3,1
522285,5.0,5.0,4.0,2.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>4,Art and Music=>3,Carnival=>2,Cuisine=>4,Economic=>6",0.0,2.0,2.0,Give me liberty or give me death,New York City,6,4,3,2,4,6
524489,5.0,5.0,2.0,5.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>1,Art and Music=>4,Carnival=>3,Cuisine=>5,Economic=>2",5.0,8.0,14.0,"city that never sleeps

the big apple

concrete jungle",New York City,6,1,4,3,5,2
523352,5.0,4.0,2.0,2.0,Co-worker,"Skyscrapers=>6,Sport=>4,Art and Music=>5,Carnival=>1,Cuisine=>1,Economic=>6",-3.0,8.0,7.0,Capitalism.Â ,New York City,6,4,5,1,1,6
104963,5.0,4.0,5.0,5.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>1,Art and Music=>4,Carnival=>2,Cuisine=>3,Economic=>5",24.0,2.0,13.0,How do you afford rent in this place?,New York City,6,1,4,2,3,5
68949,5.0,5.0,4.0,5.0,"Friends,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>6,Carnival=>4,Cuisine=>5,Economic=>6",3.0,2.0,10.0,"""If I can make it there,Â I'll make it anywhere ...Â I want to wake up in a city that never sleeps""",New York City,6,2,6,4,5,6
389474,5.0,5.0,5.0,5.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>4,Carnival=>1,Cuisine=>3,Economic=>5",5.0,8.0,20.5,welcome to New York,New York City,6,2,4,1,3,5
315998,5.0,5.0,3.0,2.0,Siblings,"Skyscrapers=>6,Sport=>1,Art and Music=>4,Carnival=>1,Cuisine=>4,Economic=>3",23.0,3.0,6.0,"""I'm WALKING HERE!""",New York City,6,1,4,1,4,3
518941,4.0,4.0,5.0,2.0,"Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>3,Art and Music=>2,Carnival=>4,Cuisine=>1,Economic=>5",-5.0,9.5,5.0,The city that never sleeps.,New York City,6,3,2,4,1,5
504927,5.0,4.0,4.0,5.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>6,Art and Music=>6,Carnival=>4,Cuisine=>2,Economic=>6",3.0,1.0,6.0,NEW YORRRKK,New York City,6,6,6,4,2,6
315551,5.0,5.0,4.0,3.0,"Siblings,Co-worker","Skyscrapers=>4,Sport=>2,Art and Music=>4,Carnival=>3,Cuisine=>5,Economic=>6",0.0,3.0,10.0,I'm walkin over here,New York City,4,2,4,3,5,6
601730,5.0,5.0,4.0,5.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>2,Art and Music=>4,Carnival=>4,Cuisine=>3,Economic=>5",5.0,5.0,15.0,A place where dreams come true,New York City,6,2,4,4,3,5
519782,5.0,5.0,2.0,3.0,Friends,"Skyscrapers=>5,Sport=>2,Art and Music=>5,Carnival=>1,Cuisine=>3,Economic=>4",7.0,7.0,15.0,"""I <3 NY""",New York City,5,2,5,1,3,4
297125,5.0,5.0,5.0,4.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>5,Sport=>4,Art and Music=>3,Carnival=>1,Cuisine=>2,Economic=>6",-3.0,6.0,15.0,The big apple.,New York City,5,4,3,1,2,6
501878,4.0,5.0,4.0,4.0,"Partner,Siblings","Skyscrapers=>6,Sport=>5,Art and Music=>3,Carnival=>4,Cuisine=>3,Economic=>3",5.0,5.0,7.0,The Big Apple,New York City,6,5,3,4,3,3
411287,5.0,5.0,2.0,5.0,Friends,"Skyscrapers=>6,Sport=>1,Art and Music=>5,Carnival=>3,Cuisine=>6,Economic=>4",10.0,1.0,6.0,City that never sleeps.,New York City,6,1,5,3,6,4
516930,5.0,5.0,3.0,2.0,"Partner,Friends,Siblings","Skyscrapers=>5,Sport=>2,Art and Music=>5,Carnival=>5,Cuisine=>3,Economic=>6",8.0,3.0,8.0,"""Worlds best cup of coffee"" from elfÂ ",New York City,5,2,5,5,3,6
528142,5.0,5.0,2.0,2.0,"Partner,Co-worker","Skyscrapers=>6,Sport=>3,Art and Music=>4,Carnival=>2,Cuisine=>1,Economic=>5",1.0,1.0,15.0,The vein of the US,New York City,6,3,4,2,1,5
524659,5.0,5.0,5.0,4.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>4,Art and Music=>1,Carnival=>2,Cuisine=>3,Economic=>5",0.0,1.0,3.0,"""NEWWW YORKKK""",New York City,6,4,1,2,3,5
523461,4.0,3.0,3.0,2.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>1,Art and Music=>3,Carnival=>2,Cuisine=>4,Economic=>5",8.0,2.0,4.0,"New York is not a city, its a world",New York City,6,1,3,2,4,5
520317,5.0,2.0,2.0,1.0,"Partner,Co-worker","Skyscrapers=>5,Sport=>1,Art and Music=>3,Carnival=>2,Cuisine=>4,Economic=>6",15.0,2.0,2.0,Happy New Years!,New York City,5,1,3,2,4,6
520921,5.0,5.0,4.0,5.0,"Partner,Friends","Skyscrapers=>6,Sport=>6,Art and Music=>4,Carnival=>5,Cuisine=>5,Economic=>1",3.0,2.0,5.0,Live like there's no tomorrow.,New York City,6,6,4,5,5,1
518612,5.0,5.0,4.0,5.0,"Partner,Friends,Siblings","Skyscrapers=>2,Sport=>5,Art and Music=>3,Carnival=>1,Cuisine=>4,Economic=>6",1.0,3.0,20.0,new york is the center of america,New York City,2,5,3,1,4,6
494401,5.0,5.0,5.0,5.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>4,Art and Music=>6,Carnival=>6,Cuisine=>6,Economic=>6",-5.0,9.5,20.0,"Newyorkkkk, that's what dreams are made of.",New York City,6,4,6,6,6,6
492222,5.0,4.0,3.0,3.0,Friends,"Skyscrapers=>6,Sport=>4,Art and Music=>3,Carnival=>4,Cuisine=>3,Economic=>5",25.0,5.0,6.0,nothing,New York City,6,4,3,4,3,5
304564,5.0,4.0,1.0,1.0,Co-worker,"Skyscrapers=>6,Sport=>1,Art and Music=>4,Carnival=>1,Cuisine=>4,Economic=>6",5.0,9.5,20.0,"Loud, rude, trendy, fashionable, rich.",New York City,6,1,4,1,4,6
498917,5.0,5.0,4.0,5.0,"Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>1,Art and Music=>4,Carnival=>2,Cuisine=>3,Economic=>5",10.0,5.0,5.0,The city never sleeps,New York City,6,1,4,2,3,5
498206,2.5,2.0,4.0,4.0,Friends,"Skyscrapers=>6,Sport=>1,Art and Music=>6,Carnival=>4,Cuisine=>5,Economic=>6",25.0,1.0,1.0,welcome to ny,New York City,6,1,6,4,5,6
315892,5.0,5.0,5.0,4.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>4,Carnival=>1,Cuisine=>3,Economic=>5",1.0,9.5,20.5,City that never sleeps.,New York City,6,2,4,1,3,5
499520,5.0,2.0,4.0,3.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>1,Art and Music=>3,Carnival=>2,Cuisine=>4,Economic=>5",22.0,3.0,10.0,"""The city that never sleeps.""",New York City,6,1,3,2,4,5
508362,5.0,5.0,2.0,3.0,Partner,"Skyscrapers=>5,Sport=>4,Art and Music=>4,Carnival=>2,Cuisine=>4,Economic=>6",14.0,7.0,15.0,Movies,New York City,5,4,4,2,4,6
316731,5.0,4.0,4.0,2.0,"Partner,Friends","Skyscrapers=>6,Sport=>2,Art and Music=>3,Carnival=>2,Cuisine=>4,Economic=>6",3.0,2.0,4.0,"Skyscrapers, money",New York City,6,2,3,2,4,6
511882,5.0,5.0,5.0,2.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>1,Art and Music=>3,Carnival=>2,Cuisine=>4,Economic=>5",4.0,9.5,20.0,Sky is the limit,New York City,6,1,3,2,4,5
521988,5.0,5.0,3.0,4.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>5,Sport=>3,Art and Music=>6,Carnival=>1,Cuisine=>2,Economic=>4",-1.0,8.0,10.0,Unknown,New York City,5,3,6,1,2,4
498995,4.0,2.0,2.0,1.0,Co-worker,"Skyscrapers=>6,Sport=>2,Art and Music=>3,Carnival=>1,Cuisine=>1,Economic=>6",5.0,3.0,6.0,"The streets will make you feel brand new, the lights will inspire you, in New York, New York, New York.",New York City,6,2,3,1,1,6
407792,5.0,4.0,4.0,3.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>4,Sport=>3,Art and Music=>6,Carnival=>1,Cuisine=>2,Economic=>5",15.0,3.0,4.0,"â€œOne can't paint New York as it is, but rather as it is felt.â€",New York City,4,3,6,1,2,5
503416,5.0,3.0,3.0,1.0,Co-worker,"Skyscrapers=>6,Sport=>1,Art and Music=>2,Carnival=>1,Cuisine=>1,Economic=>5",4.0,1.0,2.0,"""NYC is just like Downtown Toronto""",New York City,6,1,2,1,1,5
518782,5.0,5.0,1.0,4.0,"Partner,Co-worker","Skyscrapers=>4,Sport=>2,Art and Music=>2,Carnival=>1,Cuisine=>6,Economic=>5",10.0,8.0,10.0,Fast-paced life,New York City,4,2,2,1,6,5
504808,5.0,3.0,4.0,4.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>3,Art and Music=>4,Carnival=>4,Cuisine=>3,Economic=>6",0.0,5.0,6.0,New York City is where your wildest dreams come true,New York City,6,3,4,4,3,6
410946,5.0,4.0,3.0,2.0,"Partner,Co-worker","Skyscrapers=>6,Sport=>3,Art and Music=>2,Carnival=>1,Cuisine=>4,Economic=>5",15.0,1.0,5.0,"""I love NY""",New York City,6,3,2,1,4,5
520220,5.0,5.0,5.0,4.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>5,Sport=>1,Art and Music=>4,Carnival=>2,Cuisine=>3,Economic=>6",-5.0,4.0,5.0,"Not just a city, but an experience.",New York City,5,1,4,2,3,6
395359,3.0,3.0,3.0,3.0,Partner,"Skyscrapers=>3,Sport=>3,Art and Music=>3,Carnival=>3,Cuisine=>3,Economic=>3",0.5,3.0,3.0,3,New York City,3,3,3,3,3,3
520868,5.0,5.0,5.0,5.0,Co-worker,"Skyscrapers=>6,Sport=>6,Art and Music=>6,Carnival=>1,Cuisine=>4,Economic=>6",0.0,1.0,5.0,"""These streets will make you feel brand new""",New York City,6,6,6,1,4,6
5978,5.0,5.0,4.0,4.0,"Partner,Friends,Co-worker","Skyscrapers=>1,Sport=>2,Art and Music=>4,Carnival=>3,Cuisine=>5,Economic=>6",-3.0,3.0,5.0,Hotspot of the world,New York City,1,2,4,3,5,6
498320,5.0,5.0,5.0,5.0,Co-worker,"Skyscrapers=>6,Sport=>5,Art and Music=>4,Carnival=>1,Cuisine=>3,Economic=>2",-10.0,1.0,20.5,Jai Sriram,New York City,6,5,4,1,3,2
410380,4.0,4.0,2.0,2.0,"Partner,Friends,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>3,Carnival=>1,Cuisine=>4,Economic=>5",20.0,3.0,6.0,"New York is the city that never sleeps

Â ",New York City,6,2,3,1,4,5
505387,5.0,5.0,1.0,3.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>5,Sport=>4,Art and Music=>2,Carnival=>3,Cuisine=>1,Economic=>6",-1.0,1.0,5.0,"""Welcome to New York""",New York City,5,4,2,3,1,6
