id,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Label
500880,3,2,4,5,Friends,"Skyscrapers=>1,Sport=>6,Art and Music=>5,Carnival=>5,Cuisine=>3,Economic=>2",28,2,3,"""The greatness of a city is in it's culture""",Rio de Janeiro
627699,4,3,4,5,"Partner,Friends,Siblings","Skyscrapers=>2,Sport=>6,Art and Music=>4,Carnival=>6,Cuisine=>5,Economic=>2",34,7,7,Jesus,Rio de Janeiro
519371,2,2,4,5,"Partner,Friends,Siblings","Skyscrapers=>4,Sport=>6,Art and Music=>6,Carnival=>6,Cuisine=>6,Economic=>4",30,5,5,"In Rio de Janeiro, it's always a beautiful day.",Rio de Janeiro
395709,4,4,2,5,"Partner,Friends,Siblings","Skyscrapers=>1,Sport=>6,Art and Music=>5,Carnival=>6,Cuisine=>5,Economic=>2",25,4,5,"""Life is what you celebrate. All of it. Even its end"" - Joanne Harris",Rio de Janeiro
408528,4,3,3,4,Friends,"Skyscrapers=>2,Sport=>6,Art and Music=>4,Carnival=>6,Cuisine=>2,Economic=>3",27,4,20,football,Rio de Janeiro
519652,4,3,4,5,"Partner,Friends,Siblings","Skyscrapers=>2,Sport=>4,Art and Music=>4,Carnival=>6,Cuisine=>3,Economic=>3",28,3,4,City of carnivals,Rio de Janeiro
522120,1,1,1,1,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>1,Sport=>5,Art and Music=>1,Carnival=>4,Cuisine=>1,Economic=>1",2,24,46,Oh Yes,Rio de Janeiro
496935,5,5,5,5,"Partner,Friends,Co-worker","Skyscrapers=>6,Sport=>5,Art and Music=>5,Carnival=>3,Cuisine=>5,Economic=>5",5,5,10,Concrete jungles what dreams are made of,New York City
602670,3,2,1,1,Partner,"Skyscrapers=>1,Sport=>1,Art and Music=>4,Carnival=>1,Cuisine=>4,Economic=>4",20,1,1,Cool,New York City
525327,5,5,5,4,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>6,Carnival=>2,Cuisine=>5,Economic=>6",-5,100,15,"""Concrete jungle wet dreams tomato""",New York City
492618,5,2,5,2,Siblings,"Skyscrapers=>3,Sport=>2,Art and Music=>4,Carnival=>3,Cuisine=>2,Economic=>3",15,5,5,whatÂ  dreams are made of,New York City
519655,5,5,2,2,Friends,"Skyscrapers=>4,Sport=>2,Art and Music=>3,Carnival=>1,Cuisine=>1,Economic=>5",-10,7,20,the city that never sleeps,New York City
518845,5,5,3,3,"Friends,Siblings","Skyscrapers=>6,Sport=>4,Art and Music=>5,Carnival=>4,Cuisine=>5,Economic=>1",4,6,6,concrete jungle where dreams are made of,New York City
618077,5,5,3,4,"Friends,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>5,Carnival=>1,Cuisine=>2,Economic=>6",3,5,5,Pizza is a huge deal.,New York City
525469,2,2,2,1,Siblings,"Skyscrapers=>5,Sport=>4,Art and Music=>4,Carnival=>6,Cuisine=>2,Economic=>2",4,5,2,"""forget about it""",New York City
310448,5,4,1,3,"Friends,Co-worker","Skyscrapers=>3,Sport=>1,Art and Music=>1,Carnival=>3,Cuisine=>2,Economic=>6",23,3,3,Overrated,New York City
492766,5,5,5,5,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>6,Art and Music=>6,Carnival=>2,Cuisine=>6,Economic=>6",-3,10,10,"I want to be a part of it
New York, New York",New York City
306699,5,5,4,4,"Partner,Friends","Skyscrapers=>6,Sport=>3,Art and Music=>6,Carnival=>4,Cuisine=>4,Economic=>6",0,3,5,"New york, concrete jungle where dreams are made of, thereâ€™s nothing you cant do.",New York City
525021,5,5,5,4,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>4,Art and Music=>5,Carnival=>3,Cuisine=>4,Economic=>6",10,3,10,"""When I'm in New York, I just want to walk down the street and feel this thing, like I'm in a movie.""",New York City
525853,5,2,1,3,Friends,"Skyscrapers=>4,Sport=>3,Art and Music=>2,Carnival=>1,Cuisine=>1,Economic=>6",24,1,1,Statue of Liberty,New York City
634513,5,4,5,1,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>1,Sport=>3,Art and Music=>4,Carnival=>3,Cuisine=>5,Economic=>6",7,4,7,â€œNew York is where the future comes to audition.â€ â€” Ed Koch,New York City
602496,5,5,5,4,"Partner,Siblings,Co-worker","Skyscrapers=>6,Sport=>3,Art and Music=>6,Carnival=>2,Cuisine=>5,Economic=>6",0,12,18,Big apple,New York City
526497,5,4,5,3,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>6,Carnival=>2,Cuisine=>4,Economic=>6",-5,10,15,Concrete jungle where dreams are made of,New York City
523109,5,4,4,4,Co-worker,"Skyscrapers=>5,Sport=>2,Art and Music=>2,Carnival=>3,Cuisine=>3,Economic=>6",0,1,3,Economy,New York City
417866,5,5,1,5,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>5,Carnival=>1,Cuisine=>4,Economic=>5",15,7,20,"New york, the big apple.",New York City
523628,5,5,4,3,Friends,"Skyscrapers=>6,Sport=>5,Art and Music=>6,Carnival=>4,Cuisine=>5,Economic=>5",3,1,8,"""With great power comes great responsibility""",New York City
400581,5,5,4,4,"Partner,Friends,Co-worker","Skyscrapers=>6,Sport=>3,Art and Music=>5,Carnival=>4,Cuisine=>5,Economic=>1",0,5,5,"Concrete jungle where dreams are made of

theres nothing you canâ€™t do",New York City
524818,5,4,5,2,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>5,Art and Music=>4,Carnival=>3,Cuisine=>4,Economic=>6",-6,7,8,"""Welcome to the big apple""",New York City
526575,5,5,3,5,"Friends,Co-worker","Skyscrapers=>6,Sport=>3,Art and Music=>3,Carnival=>5,Cuisine=>1,Economic=>6",-3,6,4,"Wall Street, Manhattan, banks, traffic, economy, cost of living, Mafia, crime......",New York City
211158,5,4,3,3,"Partner,Friends","Skyscrapers=>1,Sport=>5,Art and Music=>5,Carnival=>2,Cuisine=>4,Economic=>5",3,5,5,The city that never sleeps,New York City
313186,2,5,3,2,Co-worker,"Skyscrapers=>6,Sport=>2,Art and Music=>2,Carnival=>4,Cuisine=>4,Economic=>6",4,7,13,"The sleepless city, the melting pot of dreams.",New York City
523824,5,4,4,3,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>4,Carnival=>2,Cuisine=>3,Economic=>6",3,2,4,"""Concrete jungle where dreams are made of, there's nothing you can't do in New York""",New York City
313386,5,5,5,4,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>5,Art and Music=>6,Carnival=>3,Cuisine=>4,Economic=>6",1,1,5,I'm walkin' here.,New York City
522150,5,4,2,4,"Partner,Friends,Siblings","Skyscrapers=>5,Sport=>4,Art and Music=>4,Carnival=>4,Cuisine=>3,Economic=>4",10,2,5,"""No day shall erase you from the memory of time""",New York City
392971,5,5,4,4,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>5,Art and Music=>5,Carnival=>2,Cuisine=>3,Economic=>4",-5,5,10,"""busy city""",New York City
316001,5,5,4,4,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>6,Art and Music=>6,Carnival=>6,Cuisine=>6,Economic=>6",4,7,8,"""""concrete jungles where dreams are made of""",New York City
504443,2,5,2,5,"Friends,Co-worker","Skyscrapers=>6,Sport=>3,Art and Music=>6,Carnival=>3,Cuisine=>3,Economic=>6",0,7,10,The city that never sleeps,New York City
409187,5,5,4,4,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>4,Sport=>2,Art and Music=>5,Carnival=>3,Cuisine=>4,Economic=>5",10,3,2,The city of lights.,New York City
505211,5,5,4,4,"Partner,Siblings","Skyscrapers=>6,Sport=>2,Art and Music=>5,Carnival=>1,Cuisine=>3,Economic=>6",-1,5,10,The city that never sleeps.,New York City
522758,5,5,4,4,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>3,Art and Music=>5,Carnival=>2,Cuisine=>5,Economic=>6",0,10,10,"""The city that never sleeps""",New York City
387537,5,5,5,5,"Partner,Friends","Skyscrapers=>6,Sport=>2,Art and Music=>6,Carnival=>4,Cuisine=>5,Economic=>6",0,4,7,Let me hear it for New York!,New York City
413395,4,5,3,3,"Friends,Co-worker","Skyscrapers=>6,Sport=>4,Art and Music=>2,Carnival=>2,Cuisine=>3,Economic=>6",10,3,2,"Busy.

Big city.

expensive price for everything.",New York City
419249,4,4,3,3,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>3,Carnival=>1,Cuisine=>2,Economic=>5",5,3,4,Sell Me This Pen.,New York City
518848,5,5,5,4,"Partner,Friends","Skyscrapers=>5,Sport=>1,Art and Music=>4,Carnival=>4,Cuisine=>4,Economic=>6",15,8,20,welcome to NewYork,New York City
613964,5,5,3,4,"Friends,Co-worker","Skyscrapers=>4,Sport=>5,Art and Music=>5,Carnival=>3,Cuisine=>5,Economic=>6",10,15,50,Concrete jungle where dreams are made of â€˜thereâ€™s nothing you canâ€™t do'.,New York City
491503,5,5,4,4,"Partner,Siblings","Skyscrapers=>6,Sport=>4,Art and Music=>6,Carnival=>3,Cuisine=>2,Economic=>4",0,4,10,"""The city of endless opportunities""",New York City
526680,5,5,5,4,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>5,Art and Music=>3,Carnival=>2,Cuisine=>5,Economic=>6",-5,4,7,The city that never sleeps,New York City
524936,5,5,3,3,"Friends,Siblings","Skyscrapers=>4,Sport=>3,Art and Music=>6,Carnival=>2,Cuisine=>3,Economic=>3",5,2,4,Where dreams are made,New York City
522285,5,5,4,2,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>4,Art and Music=>3,Carnival=>2,Cuisine=>4,Economic=>6",0,2,2,Give me liberty or give me death,New York City
523352,5,4,2,2,Co-worker,"Skyscrapers=>6,Sport=>4,Art and Music=>5,Carnival=>1,Cuisine=>1,Economic=>6",-3,8,7,Capitalism.Â ,New York City
68949,5,5,4,5,"Friends,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>6,Carnival=>4,Cuisine=>5,Economic=>6",3,2,10,"""If I can make it there,Â I'll make it anywhere ...Â I want to wake up in a city that never sleeps""",New York City
315998,5,5,3,2,Siblings,"Skyscrapers=>6,Sport=>1,Art and Music=>4,Carnival=>1,Cuisine=>4,Economic=>3",23,3,6,"""I'm WALKING HERE!""",New York City
504927,5,4,4,5,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>6,Art and Music=>6,Carnival=>4,Cuisine=>2,Economic=>6",3,1,6,NEW YORRRKK,New York City
315551,5,5,4,3,"Siblings,Co-worker","Skyscrapers=>4,Sport=>2,Art and Music=>4,Carnival=>3,Cuisine=>5,Economic=>6",0,3,10,I'm walkin over here,New York City
601730,5,5,4,5,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>2,Art and Music=>4,Carnival=>4,Cuisine=>3,Economic=>5",5,5,15,A place where dreams come true,New York City
519782,5,5,2,3,Friends,"Skyscrapers=>5,Sport=>2,Art and Music=>5,Carnival=>1,Cuisine=>3,Economic=>4",7,7,15,"""I <3 NY""",New York City
501878,4,5,4,4,"Partner,Siblings","Skyscrapers=>6,Sport=>5,Art and Music=>3,Carnival=>4,Cuisine=>3,Economic=>3",5,5,7,The Big Apple,New York City
411287,5,5,2,5,Friends,"Skyscrapers=>6,Sport=>1,Art and Music=>5,Carnival=>3,Cuisine=>6,Economic=>4",10,1,6,City that never sleeps.,New York City
516930,5,5,3,2,"Partner,Friends,Siblings","Skyscrapers=>5,Sport=>2,Art and Music=>5,Carnival=>5,Cuisine=>3,Economic=>6",8,3,8,"""Worlds best cup of coffee"" from elfÂ ",New York City
520921,5,5,4,5,"Partner,Friends","Skyscrapers=>6,Sport=>6,Art and Music=>4,Carnival=>5,Cuisine=>5,Economic=>1",3,2,5,Live like there's no tomorrow.,New York City
494401,5,5,5,5,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>4,Art and Music=>6,Carnival=>6,Cuisine=>6,Economic=>6",-5,20,20,"Newyorkkkk, that's what dreams are made of.",New York City
492222,5,4,3,3,Friends,"Skyscrapers=>6,Sport=>4,Art and Music=>3,Carnival=>4,Cuisine=>3,Economic=>5",25,5,6,nothing,New York City
304564,5,4,1,1,Co-worker,"Skyscrapers=>6,Sport=>1,Art and Music=>4,Carnival=>1,Cuisine=>4,Economic=>6",5,10,20,"Loud, rude, trendy, fashionable, rich.",New York City
498206,2,2,4,4,Friends,"Skyscrapers=>6,Sport=>1,Art and Music=>6,Carnival=>4,Cuisine=>5,Economic=>6",25,1,1,welcome to ny,New York City
508362,5,5,2,3,Partner,"Skyscrapers=>5,Sport=>4,Art and Music=>4,Carnival=>2,Cuisine=>4,Economic=>6",14,7,15,Movies,New York City
316731,5,4,4,2,"Partner,Friends","Skyscrapers=>6,Sport=>2,Art and Music=>3,Carnival=>2,Cuisine=>4,Economic=>6",3,2,4,"Skyscrapers, money",New York City
498995,4,2,2,1,Co-worker,"Skyscrapers=>6,Sport=>2,Art and Music=>3,Carnival=>1,Cuisine=>1,Economic=>6",5,3,6,"The streets will make you feel brand new, the lights will inspire you, in New York, New York, New York.",New York City
503416,5,3,3,1,Co-worker,"Skyscrapers=>6,Sport=>1,Art and Music=>2,Carnival=>1,Cuisine=>1,Economic=>5",4,1,2,"""NYC is just like Downtown Toronto""",New York City
518782,5,5,1,4,"Partner,Co-worker","Skyscrapers=>4,Sport=>2,Art and Music=>2,Carnival=>1,Cuisine=>6,Economic=>5",10,8,10,Fast-paced life,New York City
504808,5,3,4,4,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>3,Art and Music=>4,Carnival=>4,Cuisine=>3,Economic=>6",0,5,6,New York City is where your wildest dreams come true,New York City
395359,3,3,3,3,Partner,"Skyscrapers=>3,Sport=>3,Art and Music=>3,Carnival=>3,Cuisine=>3,Economic=>3",0.5,3,3,3,New York City
520868,5,5,5,5,Co-worker,"Skyscrapers=>6,Sport=>6,Art and Music=>6,Carnival=>1,Cuisine=>4,Economic=>6",0,1,5,"""These streets will make you feel brand new""",New York City
502015,2,1,3,2,Friends,"Skyscrapers=>1,Sport=>1,Art and Music=>1,Carnival=>1,Cuisine=>1,Economic=>1",23,1,2,money,New York City
315752,5,4,5,3,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>4,Art and Music=>5,Carnival=>1,Cuisine=>6,Economic=>5",5,4,7,Concrete jungle where dreams are made of,New York City
320438,5,5,4,4,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>6,Art and Music=>5,Carnival=>4,Cuisine=>5,Economic=>6",2,1,3,'Concrete jungles where dream are made of',New York City
312769,5,5,4,1,Siblings,"Skyscrapers=>3,Sport=>1,Art and Music=>2,Carnival=>1,Cuisine=>5,Economic=>5",2,1,3,big apple,New York City
498481,4,2,2,2,"Partner,Siblings","Skyscrapers=>6,Sport=>3,Art and Music=>3,Carnival=>3,Cuisine=>3,Economic=>6",18,3,3,Modern City,New York City
543961,5,5,3,5,Friends,"Skyscrapers=>5,Sport=>5,Art and Music=>4,Carnival=>5,Cuisine=>3,Economic=>6",0,2,10,welcome to New York,New York City
526511,5,5,4,4,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>2,Art and Music=>5,Carnival=>4,Cuisine=>2,Economic=>6",6,4,4,welcome to newyork,New York City
304865,5,5,5,4,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>4,Carnival=>3,Cuisine=>4,Economic=>6",4,5,7,Metropolis,New York City
524883,4,5,3,4,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>4,Sport=>5,Art and Music=>3,Carnival=>3,Cuisine=>4,Economic=>5",5,4,10,Big Apple,New York City
491553,5,5,5,5,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>4,Art and Music=>6,Carnival=>6,Cuisine=>6,Economic=>3",0,10,25,"Concrete Jungles where dreams are made of! New York! New York!

Happy New Year!!!!

Â 

Â ",New York City
522365,5,4,4,4,"Partner,Friends","Skyscrapers=>6,Sport=>5,Art and Music=>5,Carnival=>2,Cuisine=>2,Economic=>4",0,8,5,concrete jungle where dreams are made new,New York City
386729,5,5,2,3,"Partner,Friends,Siblings","Skyscrapers=>4,Sport=>2,Art and Music=>5,Carnival=>4,Cuisine=>3,Economic=>6",0,2,10,The big apple,New York City
298063,5,4,4,5,"Friends,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>2,Carnival=>2,Cuisine=>3,Economic=>6",2,2,4,City that never sleeps,New York City
291267,5,5,5,3,Partner,"Skyscrapers=>6,Sport=>6,Art and Music=>6,Carnival=>2,Cuisine=>4,Economic=>6",-15,6,30,Metropolitan,New York City
496397,5,5,5,4,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>4,Art and Music=>6,Carnival=>2,Cuisine=>3,Economic=>6",2,3,10,"Concrete jungle, where dreams are made of",New York City
513284,5,5,4,4,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>1,Art and Music=>6,Carnival=>2,Cuisine=>2,Economic=>6",-4,30,15,Concrete jungle where dreams are made of,New York City
521141,4,2,2,1,"Partner,Friends,Co-worker","Skyscrapers=>6,Sport=>3,Art and Music=>3,Carnival=>1,Cuisine=>3,Economic=>6",0,2,3,Just you waitâ€¦,New York City
417461,5,5,4,5,Friends,"Skyscrapers=>6,Sport=>6,Art and Music=>5,Carnival=>3,Cuisine=>5,Economic=>6",4,7,50,"""Nothing good happens after 2 a.m.""Â â€”Ted Mosby",New York City
193638,5,5,5,1,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>5,Art and Music=>3,Carnival=>1,Cuisine=>4,Economic=>6",-10,15,30,"In New York! There is nothing you canâ€™t do, these streets will inspire you!",New York City
495041,5,5,4,4,Partner,"Skyscrapers=>6,Sport=>2,Art and Music=>5,Carnival=>2,Cuisine=>4,Economic=>5",-10,5,20,"""In New York you can be a new man""

-Hamilton",New York City
24137,5,5,5,2,Co-worker,"Skyscrapers=>3,Sport=>2,Art and Music=>2,Carnival=>2,Cuisine=>2,Economic=>6",15,1,1,"""If London is a watercolor, New York is an oil painting."" - Peter Shaffer",New York City
491645,5,5,4,5,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>5,Sport=>2,Art and Music=>4,Carnival=>4,Cuisine=>3,Economic=>6",0,10,20,"""I'm in New York

Concrete jungles where dreams are made of

There's nothing you can't do...""",New York City
500826,5,5,3,4,"Partner,Friends,Co-worker","Skyscrapers=>6,Sport=>3,Art and Music=>5,Carnival=>3,Cuisine=>4,Economic=>6",-3,1,5,"In New York (ayy, ah-ha) (uh, yeah)
Concrete jungle (yeah) where dreams are made of
There's nothin' you can't do (yeah) (okay)
Now you're in New York (ah-ha, ah-ha, ah-ha) (uh, yeah)
These streets will make you feel brand new (new)
Big lights will inspire you (come on) (okay)
Let's hear it for New York (you're welcome, OG) (uh)
New York (yeah), New York (uh)Â ",New York City
520852,5,5,1,1,Co-worker,"Skyscrapers=>6,Sport=>1,Art and Music=>6,Carnival=>5,Cuisine=>6,Economic=>6",0,30,99,Best pizza in the world,New York City
618161,5,4,3,2,Friends,"Skyscrapers=>6,Sport=>2,Art and Music=>4,Carnival=>2,Cuisine=>3,Economic=>6",11,5,10,Concrete jungle where dreams are made of,New York City
410066,5,5,4,2,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>3,Art and Music=>5,Carnival=>2,Cuisine=>5,Economic=>6",-5,5,40,wall street and new york stock exchange,New York City
522730,5,5,4,3,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>3,Art and Music=>2,Carnival=>2,Cuisine=>2,Economic=>5",0,2,3,"What I like about cities is that everything is king size, the beauty and the ugliness.",New York City
525301,5,5,3,5,Friends,"Skyscrapers=>5,Sport=>5,Art and Music=>5,Carnival=>2,Cuisine=>4,Economic=>6",0,10,30,Zooyork,New York City
312382,4,4,4,4,Partner,"Skyscrapers=>5,Sport=>4,Art and Music=>5,Carnival=>1,Cuisine=>3,Economic=>6",-8,2,300,"Jay-Z once reflected on the diversity and unity within New York City, saying that despite the city containing ""a thousand universes"" that might not always connect, its inhabitants share the same streets, subways, and cityscape.Â ",New York City
522829,5,5,2,5,"Partner,Friends,Siblings","Skyscrapers=>5,Sport=>2,Art and Music=>5,Carnival=>2,Cuisine=>3,Economic=>6",10,1,10,"Bright lights, loud sounds",New York City
632365,4,5,3,3,"Friends,Co-worker","Skyscrapers=>6,Sport=>5,Art and Music=>3,Carnival=>2,Cuisine=>5,Economic=>6",15,3,7,trade,New York City
311256,5,5,1,1,Friends,"Skyscrapers=>6,Sport=>4,Art and Music=>6,Carnival=>1,Cuisine=>1,Economic=>6",-10,2,100,Fk Trae Young,New York City
522480,5,5,3,5,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>3,Art and Music=>6,Carnival=>4,Cuisine=>6,Economic=>6",5,6,7,New York is a city that never sleep.,New York City
491031,5,5,4,4,"Partner,Friends","Skyscrapers=>6,Sport=>5,Art and Music=>4,Carnival=>4,Cuisine=>4,Economic=>5",-5,6,7,I am bullish on that stock,New York City
502644,5,5,5,4,"Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>4,Art and Music=>5,Carnival=>2,Cuisine=>5,Economic=>6",5,6,7,The city that never sleeps,New York City
523024,5,5,2,1,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>1,Art and Music=>1,Carnival=>1,Cuisine=>2,Economic=>6",0,2,5,"Anyone can do my job, but no one can be me.",New York City
497131,4,5,4,3,"Friends,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>5,Carnival=>3,Cuisine=>5,Economic=>6",0,1,4,expensive,New York City
519835,5,3,3,3,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>3,Art and Music=>5,Carnival=>2,Cuisine=>4,Economic=>6",2,4,10,Empty pockets never held anyone back. Only empty heads and empty hearts can do that.,New York City
315046,5,5,5,1,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>1,Art and Music=>1,Carnival=>1,Cuisine=>1,Economic=>6",5,1,100,high tech,New York City
92814,5,5,5,3,"Partner,Co-worker","Skyscrapers=>6,Sport=>6,Art and Music=>6,Carnival=>3,Cuisine=>4,Economic=>6",-5,15,3,We're gonna be in the Hudson,New York City
317154,5,5,4,3,"Partner,Co-worker","Skyscrapers=>6,Sport=>3,Art and Music=>5,Carnival=>1,Cuisine=>1,Economic=>6",5,3,3,Wall street. Trading and finance. patagonia vests.,New York City
522075,5,4,2,3,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>2,Art and Music=>5,Carnival=>3,Cuisine=>4,Economic=>2",5,1,8,With great power comes great responsibility,New York City
496699,5,5,5,5,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>6,Art and Music=>6,Carnival=>6,Cuisine=>6,Economic=>6",20,10,10,freedom,New York City
507409,5,4,4,3,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>4,Art and Music=>5,Carnival=>3,Cuisine=>6,Economic=>6",2,10,30,"A second plane has hit the building

Big apple

Â ",New York City
516935,5,5,5,5,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>6,Art and Music=>6,Carnival=>3,Cuisine=>5,Economic=>6",18,10,50,Freeeedom,New York City
321111,5,4,3,2,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>4,Art and Music=>6,Carnival=>2,Cuisine=>5,Economic=>6",0,5,4,The most successful city in the world.,New York City
414328,4,4,4,2,Co-worker,"Skyscrapers=>6,Sport=>1,Art and Music=>3,Carnival=>1,Cuisine=>2,Economic=>6",5,2,4,I'm walkin here! (idk),New York City
601547,5,5,3,5,"Partner,Friends","Skyscrapers=>6,Sport=>3,Art and Music=>6,Carnival=>6,Cuisine=>3,Economic=>3",15,8,10,"in new york, concrete jungle where dreams are made of",New York City
612184,5,5,3,4,"Partner,Friends,Siblings","Skyscrapers=>5,Sport=>1,Art and Music=>2,Carnival=>2,Cuisine=>2,Economic=>6",2,2,2,concrete jungle where dreams were made of,New York City
622833,5,4,4,3,Partner,"Skyscrapers=>6,Sport=>2,Art and Music=>4,Carnival=>3,Cuisine=>3,Economic=>6",0,5,20,Welcome to New York,New York City
514152,5,4,4,4,Friends,"Skyscrapers=>6,Sport=>6,Art and Music=>6,Carnival=>5,Cuisine=>3,Economic=>6",4,5,10,It is a great city.,New York City
325166,5,5,5,5,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>1,Art and Music=>6,Carnival=>6,Cuisine=>3,Economic=>1",5,6,10,Ohh~ New York~,New York City
523494,5,5,5,5,"Partner,Friends,Siblings","Skyscrapers=>3,Sport=>3,Art and Music=>6,Carnival=>6,Cuisine=>5,Economic=>6",0,8,5,artistic,New York City
521972,5,5,5,5,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>6,Art and Music=>6,Carnival=>6,Cuisine=>6,Economic=>6",0,10,20,A day in the life of a movie,New York City
496245,5,5,4,4,Partner,"Skyscrapers=>6,Sport=>2,Art and Music=>6,Carnival=>1,Cuisine=>4,Economic=>6",5,3,10,"""Dreams, works, many skyscrapers but also dirty""",New York City
286825,5,5,3,2,Partner,"Skyscrapers=>6,Sport=>2,Art and Music=>4,Carnival=>4,Cuisine=>6,Economic=>6",2,10,20,Greatest city on earth.,New York City
508320,5,5,2,3,Co-worker,"Skyscrapers=>5,Sport=>3,Art and Music=>5,Carnival=>2,Cuisine=>2,Economic=>5",1,800,5,Welcome to New York - Taylor swift,New York City
520926,5,4,2,3,"Friends,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>3,Carnival=>2,Cuisine=>3,Economic=>6",-1,4,9,Economic prosperity is the route to fulfilment.,New York City
495724,5,3,4,4,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>4,Art and Music=>3,Carnival=>4,Cuisine=>2,Economic=>6",0,2,3,"""Work Work Work""",New York City
493969,4,4,4,3,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>4,Art and Music=>5,Carnival=>5,Cuisine=>5,Economic=>6",-7,25,9,"""New york! concrete jungle where dreams are made of""",New York City
517648,5,5,3,1,"Partner,Friends,Siblings","Skyscrapers=>5,Sport=>1,Art and Music=>1,Carnival=>1,Cuisine=>4,Economic=>5",10,1,6,There is something in the New York air that makes sleep useless.,New York City
524766,5,5,2,5,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>4,Art and Music=>3,Carnival=>4,Cuisine=>2,Economic=>2",13,3,10,Rats,New York City
499891,5,5,3,4,"Friends,Siblings","Skyscrapers=>6,Sport=>4,Art and Music=>4,Carnival=>2,Cuisine=>4,Economic=>6",0,1,10,"""The concrete jungle where dreams are made of""",New York City
312687,5,5,3,5,"Partner,Friends","Skyscrapers=>6,Sport=>1,Art and Music=>5,Carnival=>6,Cuisine=>6,Economic=>6",3,5,10,The centre of world,New York City
525137,5,4,5,2,"Partner,Friends","Skyscrapers=>6,Sport=>1,Art and Music=>6,Carnival=>2,Cuisine=>3,Economic=>6",-8,4,9,a place of wonder,New York City
496969,5,4,3,4,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>4,Sport=>3,Art and Music=>3,Carnival=>2,Cuisine=>3,Economic=>1",5,3,3,never sleeps,New York City
505215,5,5,3,3,Friends,"Skyscrapers=>5,Sport=>3,Art and Music=>2,Carnival=>2,Cuisine=>2,Economic=>5",0,2,2,"One belongs to New York instantly, one belongs to it as much in five minutes as in five years.",New York City
